date,content
13932,제주 서부지역의 핵심을 알차게 돌아보는 프로그램으로 강추합니다
13933,여기가 젤 저렴한 것 같아요
13934,아주 좋아요 합리적인 가격의 이벤트 들 지방의 호텔 이벤트 많이 해주세요
13935,최저가에 피닉스 콘도 및 곤돌라 블루캐니언 등 만족스러운 구성이었습니다
13936,신중하게 결제하세요 결제 후 급한 일 생겨 일정 변경하려 했으나 취소 변경 안 돼서 돈 날렸습니다 모든 업체에서 마이리얼트립으로 결재했으니 마이리얼트립으로 문의하라고만 하고 마이리얼트립은 주말엔 고객센터 운영을 안 하니 방법이 없네요 결제 시 신 중하세요 별한 개도 아깝네요
13937,설치 후 광고 전화 폭주
13938,한 달 전에 제주도 여행 항공권을 구매했는데 코로나 확진으로 취소하려고 했더니 출발일이 격리 일 해제 후라고 환불 수수료를 내라고 하네요 코로나 로자가 격리되었다가 회사 나가서 여행 간다고 어떻게 말을 해요 이런 경우도 환불 수수료가 들어간다면 누가 미리 항공권을 예매하겠어요
13939,사기에 가까운 운영입니다 리뷰 보시고 절대 이용하지 마세요 부산 제주 왕복을 이용하려고 결재를 했는데 코로나가 심해져 고민 중이었습니다 가는 편만 취소 비용이 들고 오는 편은 취소 비용이 들지 않아서 가는 편을 취소했더니 바로 오는 편지 용이 원이 뜨네 요 항공사랑 짜서 사기를 지는지 아주 미쳐 돌아가는 것 같습니다
13940,매우 유용하게 잘 사용하고 있습니다 감사합니다
13941,편하긴 한데 검색엔진에 오류가 있는 것 같다가 끔 터무니없이 비싼 항공권의 가격이 제일 저렴하다고 뜨는 경우가 있다 그럴 경우 다른 앱이랑 비교해보면 더욱 저렴한 가격의 티켓을 찾을 수 있다
13942,참사용 잘했어요 감사합니다
13943,농수 재밌었어요
13944,바로 발권해서 사용 가능하고 편리해요
13945,알찬 투어 프로그램이었습니다 많은 눈으로 도로 상황이 열악했음에도 안전하게 그리고 친절하게 투어를 이끌어주신 기사님께 감사드립니다
13946,유용한 정보 굿
13947,고기 너무 맛있고 고기 먹은 느끼함을 물냉면 이 깔끔하게 잡아줬어요
13948,광고 어 그로ㅈ되네 렌터카로 어그로끌지마세요ㅋㅋ
13949,유용한 여행 제공 앱입니다 서비스 피드백도 훌륭합니다
13950,제주여행에 필요한 숙박 티켓을 손쉽게 찾아서 할인받아 샀어요 여행 일정과 예약을 확인할 수 있어 유용했습니다
13951,호텔 예약으로 어플을 다운로드하게 되었는데 다양한 호텔들의 가격을 간편하게 볼 수 있어 예약하기가 편리했습니다 호텔 예약 시 렌터카 할인 쿠폰을 주는 것이 너무 좋았습니다 자차 보험과 해서도 내용이 복잡하지 않았고 간단하고 저렴한 모델들을 보기가 좋았습니다
13952,만족한 여행이었어 요 숙박 항공권 렌터카
13953,여러 가지 한 번에 예약할 수 있어 좋았고 함께 했을 때 할인 혜택도 있어서 좋네요
13954,여행 필수 앱 좋아요
13955,코 항공권 환불 신청을 구글 독스 홈으로 받길래 출발일 전에 신청 며칠 지나도 환불 진행이 안 되길래 고객센터에 확인하니 진행 중이니 기다려달라고 하기 다리다 못해 출발 당일에 다시 전화하니 환불 신청 접수는 됐는데 항공사에서 환불 승인 안 해줬으니 대기하라는 말만 계속 반복 언제 되냐 모른다 원래 이렇게 느린 거냐 알 수 없다 기다려달라 항공사가 환불 승인 안 해줬다 그럼 항공사에 직접 연락하면 확인되는 거냐 그렇다고 답을 하길래 항공사 고객센터에 또 전화를 하니 환불 승인을 이미 일 전에 해줬는데 여행사에서 처리 안 한 거라 답함 여행사에서 환불 처리가 안 되면 자기들이 직접 도와주겠다 해서 환불 처리 받음 수수료 받아드시고 일처리 이렇게 하면 참 돈 벌기 쉽다 그죠 고객센터가 문제인가요 회사 전체가 문제인가요
13956,네이버에서 비교견적은 젤 싸던데 단독으로 검색하니 싼지 모르겠음
13957,저렴하게 잘 고를 수 있는 것 같아 요 상당히 만족합니다
13958,당일 예약도 수월하고 쿠폰도 주고 첫 여행에 큰 도움이 되었어요
13959,덕분에 좋은 숙소 이용했습니다 감사합니다
13960,여행에 필수 강강추추
13961,제주여행에 많은 도움 받은 어플이었네요
13962,리버 사이드 사우나 가려면 백신 완료 자만 가능
13963,교통도 편리하고 주변에 맛 집도 많고 시설도 깨끗하게 잘 관리되고 있었어요 웰컴 드링크까지 세심하게 챙겨주었네요
13964,다른 사이트보다 가격도 좋아요
13965,마이리얼트립 덕분에 저렴하게 편하게 잘 다녀왔어요 감사함다
13966,할인되고 쉴 적용되어 좋아요
13967,항공권이나 숙소 바우처를 이메일로 발송할 수 있다면 더 좋을 것 같아요 그 외엔 쿠폰이나 가격 면에선 모두 만족합니다
13968,처음 써보는 거지만 너무 간단하고 쉽게 찾을 수 있게 되어 있네 요 자주 검색하게 되네요
13969,국내 최고의 여행 어플 환불 관련 상담 완전 친절 신속 덕분에 전액 환불받음
13970,좋은 가격 좋아요
13971,유용한 정보들이 많아 너무 좋아요
13972,일정 변경을 위한 예약 변경 시 취소 후 다시 예약하는 불편함이 개선되었으면 합니다 회원정보를 활용하여 재입력을 줄였으면 합니다 전체적으로는 만족합니다
13973,덕분에 할인받아서 관람 잘했습니다
13974,좋아 요 렌터카 항공권 호텔 예약 가능하고 편해요 다만 여행 일정을 짜고 여행지 간 거리나 정보 등을 일목요연하게 볼 수 있으면 좋을 텐데 그런 기능이 제 눈에는 안 보여서 아쉬운 점 남겨요
13975,강제 업데이트
13976,한 번쯤은 꼭 가보세요
13977,마이리얼트립을 통해 제주 여행 예약을 했는데 호텔 도 쿠폰 적용해서 저렴하게 구했고 제주투어 패스 할인도 받았습니다 덕분에 즐거운 여행 되었답니다
13978,깨끗하고 바닷가 근처라서 좋아요
13979,대구 제주항공권을 예약하려고 웹을 다운로드했으나 항공권이 없다고만 하고 있습니다 엠이 잘못된 것인지 또 회원가입하려고 해도 잘 안되는군요 잘 사용하는 네이버로 하였으나 휴먼 아디이라고만 하는군요
13980,뷰가 아주 끝내 줘요
13981,정말 좋았어요
13982,깔끔하고 직관적인 UI
13983,리모델링해서 깨끗한 편이고 백운광장이 가까워 이동도 편리
13984,한 곳에서 항공권 숙소 렌털 등 제반 업무를 할 수 있어서 편했어요
13985,아니 오늘 받았는데 업데이트 있다 해서 들어오니까 열기밖에 없고 무한 루프네 앱 어떻게 쓰라고요
13986,업데이트했는데도 계속 업데이트하라고 떠 요 지웠다 다시 깔았는데도 그래요 빨리 복구 좀요
13987,좋은 상품 잘 다녀왔습니다
13988,여행에 필요한 것들을 한눈에 볼 수 있어서 쭉 사용할 것 같아요
13989,아니 업데이트 하라면서 업데이트 버튼은 왜 안뜸
13990,업데이트를 했는데 계속 업데이트하라고 하네요
13991,예약 변경 시스템 제대로 갖추세요 시스템을 허술하게 만들어 놓고 그냥 생돈 뜯기네요 이용 안 하려고 취소한 것도 아니고 변경하려고 취소한 건데 취소 철회도 제대로 안 되고 할인 적 용도 못 받고 재어 예약하면 환불해준다는데 그럼 할인 적용을 못 받는데 왜 이용합니까
13992,호텔항공권 렌터카까지 여기서 일괄 예약하고 다녀옴
13993,숙박 대전 때문에 앱 다운로드했는데 어떻게 해도 웹페이지로 연결하네요 어플 안에서 접속이 안 되면 어플 존재 이유가 뭔가 요 웹페이지에서 다시 로그인해야 하고 이중으로 귀찮게 하네요ㅋ
13994,감사합니다 좋은 정보감사합니다
13995,별반 개는 없나요 방금 상담사와 통화했는데 질문의 요지 파악도 못하고 계속될 거예요 만 반복하면 왜 굳이 시간을 빼서 기다려서 전화상담을 하는 걸까요 답답하네요 정말
13996,쿠폰이 안 받아집니다 서버가 엉망인 듯합니다
13997,카페 패스 쿠폰 발급이 안 되네요
13998,렌터카 업체의 보다 나은 서비스를 기대해 봅니다
13999,할인 쿠폰 받고 좋은데 예약자 이름 변경 안 되는 게 불편해요
14000,초저가 항공권
14001,제주도 비행기 표 엄청 저렴합니다 놀이 티켓도 엄청 저렴하게 살 수 있어요
14002,여행할 때 최고예요
14003,특가가 아주 많아 요 호텔 예약할 때 유용합니다
14004,몇 번 구매해서 사용했는데 구성이나 가격은 괜찮은데 솔직히 올라오는 모든 상품이 주말 추가 요금 받는 건데 기본적으로 평일에 호텔 가고 여유 부릴 사람이 얼마나 될까요 그리고 평일엔 여기 아니어도 여기저기서 행사하고 특가 상품들 널렸습니다 얼리 체크인 레이트 체크아웃 등 기본적으로 평일 한정으로 혜택이 더 있는데 주말인 주말이라고 추가 요금 받는 거 뭐 주말에 수요가 많아서 그렇다 어느 정도 이해합니다 성급 만 원성급 호텔 만 원 성급 만원 이상 추가 요금 좀 많이 심하네요 특가 괜 찬 네 싶어서 사도 결국엔 주말에 이용해야 하는데 만 원 주고 상품 구매해도 주말 요금만 원 더 내면 이게 특가인가 그냥저냥 이용했다 치자 하려고 해도 이번에 올라온 여수 호텔 숙박권이 원인데 주말 추가 요금이 원이 요배보다 배꼽이 더 큰 것도 아니고 솔직히 누구를 위한 상품이고 특가인지 이제는 막상 주문하려다가 아래 내려서 추가 요금 보고 구매 안 하게 되네요
14005,여행 즐기기 필수 앱
14006,인이 이용할 숙소를 검색하고 예약했는데 체크인할 때인 추가 요금을 따로 내야 했다 다 계산이 된 걸로 알았는데 한 번에 결산이 끝나도록 개선이 필요하다
14007,객실 판매 완료된 호텔이 왜 검색 결과에 나오나 요 필터도 안 되고 너무 불편합니다
14008,해외여행을 혼자 다니는 데 다른 어떤 어플보다 마이리얼트립이 상품 구성이 더 알찹니다
14009,도민인데 제주항공권 끊으려고 깔았다가 디자인도 깔끔하고 결제도 편리해서 계속 쓰고 있어요 육지 갈 일이 많아서 항공권을 자주 끊는데 매번 발권 수수료 내기 싫어서 원래는 검색해보고 항공사 사이트까지 들어가서 바로 끊었어요 그러다 보니 어디서 예약했는지 따로 적어놔야 해서 불편했는데 마이리얼트립 수수료 없는 거 안 뒤로는 그냥 이 앱에서 계속 끊어요 도민이지만 ㅋㅋ 주말에 뭐 할지 찾을 때나 육지에서 지인들 놀러 온다고 할 때도 종종 들어가 보는 데스 눈 피가 든 같은 곳 티켓싸 게 구매할 수 있는 것도 좋아요 호핑 투어나 미술관 도슨트처럼 특이한 프로그램 많아서 은근 구경하는 재미도 있고 암튼 제주항공권 끊을 일 많은 분들께 추천합니다
14010,가족이랑 제주여행 가려고 항공권 알아보다가 발견한 앱이에 요항 공권 최저가라고 홍보하길래 혹시나 해서 항공권 가격비교해봤더니 진짜 최저가 맞더라고요 다음엔 가격비교하는 시간 낭비하지 않고 마이리얼트립 예약해도 될 거 같아 요항 공권사는 김에 렌터카도 마이리얼트립에서 예약했어요 렌터카 후기 많아서 믿고 구매했습니다 가격도 저렴하고 여행 정보를 한곳에 모아볼 수 있으니 정말 편하네요
14011,앱 몇 년째 사용 중인데 가끔 제주항공권 프로모션 나오는 거 잘 보면 만 원대에 예약할 수 있는 게 꿀입니다ㅎㅎㅎ 최근에 지인이 마이리얼트립에서 제주 렌터카 스타렉스 만 원에 했다고 렌터카도 추천해줘서 덕분에 잘 썼어 용 ㅎㅎ 가격비교하기도 쉬워서 여행 앱 중 필수 앱이라고 생각합니다 내년에 해외여행 열리면 더 자주 사용할게요
14012,여행 갈 때마다 항상 유용하게 사용하고 있어요
14013,친구 추천으로 이번에 처음 써본 앱인데 제주항공권 가격도 꽤 저렴하고 괜찮네요 조금 아쉬운 게 있다면 항공권 가격 변동 알림 같은 기능이 있었다면 좋았을 텐데 그거 빼곤 앱도 사용하기 쉽고 결제도 편했어요 쿠폰이나 프로모션 잘 보면 숙소나 렌터카도 엄청 싸게 살 수 있다고 해서 이번 제주 여행 때 자주 사용해봐야겠어요
14014,해외여행 다닐 때 좀 쓰다가 최근에 제주도 항공권 광고 보고 다시 깔아서 사용해봤는데 젤 싸긴 함 ㄷㄷㄷ 항공 사공 홈에서 보는 거랑 가격 차이가 없길래 왔다 갔다 비교하는 게 너무 귀찮았는데 괜찮은 듯 이번에 이 친구랑 제주도가 나서 서핑 강습도 마리트 통해서 하고 왔는데 굿굿 디자인이 깔끔해서 좋아 혀
14015,해외여행 다닐 때부터 제일 저렴해서 구매해 왔는데 알고 보니 국내 여행 티켓도 많더라고요 혼자 제주도 여행 다녀왔을 때 또래분이랑 현지 가이드 투어할 수 있는 상품이 되게 좋았어요 ㅋㅋㅋ 제주도 항공권도 비교가 쉽고 제일 저렴해서 여기서 구매했습니다 사용하기 편리해요
